ID,Command,Log File,Result,All Detected Rules
234,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | /bin/./bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack234.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
235,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | /bin//bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack235.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
236,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ""base64"" -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack236.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
237,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba""se""64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack237.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
238,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b""""ase64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack238.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
239,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | /usr/bin/base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack239.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
240,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | /usr/bin/./base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack240.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
241,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | /usr/bin//base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack241.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
242,"/bin/bash -c 'e""cho"" ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack242.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
243,"/bin/bash -c 'e""""cho ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack243.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
244,"/bin/bash -c '""/bin""/bash -c ""echo ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg== | base64 -d | bash""'",Linux_Base64_Encoded_Pipe_to_Shell_attack244.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
245,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | bas\h'",Linux_Base64_Encoded_Pipe_to_Shell_attack245.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
246,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | b""as""h'",Linux_Base64_Encoded_Pipe_to_Shell_attack246.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
247,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | ""ba""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack247.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
248,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | b\ash'",Linux_Base64_Encoded_Pipe_to_Shell_attack248.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
249,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b""ase""64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack249.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
250,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | ba""sh""'",Linux_Base64_Encoded_Pipe_to_Shell_attack250.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
251,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | \b\a\s\h'",Linux_Base64_Encoded_Pipe_to_Shell_attack251.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
252,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | $(echo bash)'",Linux_Base64_Encoded_Pipe_to_Shell_attack252.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
253,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | /bi""n""/bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack253.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
254,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | /us""r""/bin/base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack254.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
255,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ""base""64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack255.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
256,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b\ase64 -d | b\a\s\h'",Linux_Base64_Encoded_Pipe_to_Shell_attack256.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
257,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | /bin/base64 -d | /bin/bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack257.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
258,"/bin/bash -c 'e""ch""o ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack258.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
259,"/bin/bash -c ""$(echo ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg== | base64 -d)""",Linux_Base64_Encoded_Pipe_to_Shell_attack259.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
260,"/bin/bash -c ""$(e""""cho ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg== | ba""""se""""64 -d)""",Linux_Base64_Encoded_Pipe_to_Shell_attack260.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
,,,,
,,,,
=== SUMMARY REPORT ===,,,,
Total Commands (File),260,,,
Triggered Target,53,,,
TOTAL BYPASS RATE,207 / 260 (79.62%),,,
  > Bypass All,0,,,
  > Bypass Target Rule,207,,,
